CRN,Class Name,Time Start,Time End,Days,Date Start,Date End,Building,Room
11325,PHIL 1070,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510A
11326,PHIL 1080,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3238
11327,PHIL 1080,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
11328,PHIL 1090,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3124
11330,PHIL 1100,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3174
11331,PHIL 1100,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3328
11332,PHIL 1100,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2468
11338,PHIL 1130,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3182
11339,PHIL 1130,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3174
11340,PHIL 2110,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2228
11341,PHIL 2110,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Harbert Center,111
11342,PHIL 2970,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3224
11345,PHIL 3110,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4041
11346,PHIL 3110,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4041
11350,PHIL 3340,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2226
11352,PHIL 3640,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3224
11353,PHIL 3640,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2468
11354,PHIL 3700,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2226
11356,PHIL 4110,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3520
18263,PHIL 4960,3:30 pm,4:45 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,3106
11357,PHIL 4970,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3150
15331,PHED 1200,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Recreation and Wellness Center,1301
15336,PHED 1200,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,142
15337,PHED 1230,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,142
15339,PHED 1300,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",CrossFit on the Plains,100
15340,PHED 1300,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",CrossFit on the Plains,100
15341,PHED 1300,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",CrossFit on the Plains,100
15342,PHED 1300,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",CrossFit on the Plains,100
15343,PHED 1300,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",CrossFit on the Plains,100
18645,PHED 1340,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Iron Tribe Fitness,1
15357,PHED 1520,10:30 am,11:45 am,MW,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15358,PHED 1520,12:00 pm,1:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15359,PHED 1520,3:00 pm,4:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15360,PHED 1520,10:30 am,11:45 am,TR,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15361,PHED 1520,2:00 pm,3:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15362,PHED 1520,9:00 am,10:15 am,MW,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15363,PHED 1520,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Moores Mill Golf Course,1
15365,PHED 1520,11:00 am,12:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Moores Mill Golf Course,1
15366,PHED 1520,1:00 pm,2:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Moores Mill Golf Course,1
15367,PHED 1520,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Moores Mill Golf Course,1
15368,PHED 1520,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Moores Mill Golf Course,1
15371,PHED 1520,9:00 am,10:15 am,TR,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
18559,PHED 1520,3:30 pm,4:45 pm,MW,"Aug 17, 2026","Dec 11, 2026",AU Club Golf Course,1
15377,PHED 1600,8:00 am,9:15 am,MW,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15378,PHED 1600,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15379,PHED 1600,4:15 pm,5:30 pm,MW,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15380,PHED 1600,6:15 pm,7:30 pm,MW,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15381,PHED 1600,4:15 pm,5:30 pm,TR,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15382,PHED 1600,6:15 pm,7:30 pm,TR,"Aug 17, 2026","Dec 11, 2026",Red Wolf School of MartialArts,1
15383,PHED 1640,10:00 am,11:15 am,MW,"Aug 17, 2026","Dec 11, 2026",The Yoga Room,1
15386,PHED 1710,5:00 pm,5:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15387,PHED 1710,6:00 pm,6:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15388,PHED 1720,5:00 pm,5:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15417,PHED 2100,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,142
15419,PHED 2200,3:00 pm,3:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15420,PHED 2200,4:00 pm,4:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15421,PHED 2200,3:00 pm,3:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15422,PHED 2200,4:00 pm,4:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15423,PHED 2200,2:00 pm,2:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
15424,PHED 2200,2:00 pm,2:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,241
18718,KNPT 9010,10:30 am,12:00 pm,TR,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,231
18718,KNPT 9010,9:00 am,11:00 am,F,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,257
18717,KNPT 9010,10:30 am,12:00 pm,TR,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,231
18717,KNPT 9010,11:00 am,1:00 pm,F,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,257
18716,KNPT 9030,8:00 am,10:00 am,MW,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,257
18714,KNPT 9060,10:30 am,12:30 pm,MW,"Aug 17, 2026","Dec 11, 2026",Student Activities Ctr,257
10972,PHYS 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
10972,PHYS 1000,12:00 pm,2:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1146
10973,PHYS 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
10973,PHYS 1000,3:00 pm,5:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1146
10974,PHYS 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
10974,PHYS 1000,12:30 pm,3:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1146
18077,PHYS 1000,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
10975,PHYS 1100,11:00 am,12:15 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
18078,PHYS 1150,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
18078,PHYS 1150,7:00 pm,9:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
18079,PHYS 1150,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
18079,PHYS 1150,7:00 pm,9:50 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
18080,PHYS 1150,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
18080,PHYS 1150,7:00 pm,9:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
18081,PHYS 1150,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
10976,PHYS 1400,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,108
10977,PHYS 1400,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,108
10978,PHYS 1400,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,108
10979,PHYS 1400,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,108
10979,PHYS 1400,3:30 pm,6:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1144
10980,PHYS 1400,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,108
10980,PHYS 1400,6:30 pm,9:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1144
10988,PHYS 1500,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
10988,PHYS 1500,6:30 pm,9:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1132
11000,PHYS 1500,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11014,PHYS 1600,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
11014,PHYS 1600,6:00 pm,8:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1109
11019,PHYS 1600,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
11020,PHYS 1600,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
11020,PHYS 1600,6:30 pm,9:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1109
11023,PHYS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11026,PHYS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11027,PHYS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11028,PHYS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11029,PHYS 1600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11029,PHYS 1600,6:00 pm,8:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1109
11032,PHYS 1600,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11032,PHYS 1600,12:00 pm,2:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1132
11033,PHYS 1600,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11033,PHYS 1600,3:00 pm,5:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1132
11034,PHYS 1600,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11034,PHYS 1600,12:30 pm,3:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1132
11035,PHYS 1600,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11035,PHYS 1600,3:30 pm,6:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1132
11036,PHYS 1607,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
11036,PHYS 1607,12:30 pm,3:20 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1144
11037,PHYS 1607,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
11037,PHYS 1607,3:30 pm,6:20 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1144
11038,PHYS 1607,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,010
11038,PHYS 1607,3:30 pm,6:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1144
11041,PHYS 1610,6:00 pm,8:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,2181
11044,PHYS 1610,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
11047,PHYS 1610,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
18084,PHYS 1610,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
18084,PHYS 1610,12:30 pm,3:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,2181
18085,PHYS 1610,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
18085,PHYS 1610,3:30 pm,6:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,2181
18086,PHYS 1610,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,002
18086,PHYS 1610,6:30 pm,9:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,2181
11056,PHYS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11057,PHYS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11058,PHYS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11059,PHYS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11060,PHYS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
11062,PHYS 1617,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
11062,PHYS 1617,12:30 pm,3:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1146
11063,PHYS 1617,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
11064,PHYS 1617,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
11065,PHYS 2100,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
11067,PHYS 3500,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,208
11078,PHYS 5500,12:00 pm,12:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
11078,PHYS 5500,12:00 pm,1:40 pm,W,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3154
11079,PHYS 5500,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
11080,PHYS 5500,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1109
11082,PHYS 5620,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1150
11085,PHYS 6500,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1109
11086,PHYS 6600,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1150
11087,PHYS 6620,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,1150
11088,PHYS 6900,11:00 am,12:15 pm,R,"Aug 17, 2026","Dec 11, 2026",Leach Science Center,3142
13157,PLPA 3000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2111
13158,PLPA 3000,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2111
13160,PLPA 5200,8:30 am,10:30 am,TR,"Aug 17, 2026","Oct 09, 2026",STEM and Agric Science Complex,2106
13161,PLPA 5500,8:30 am,10:30 am,TR,"Oct 19, 2026","Dec 11, 2026",STEM and Agric Science Complex,2106
13162,PLPA 5800,8:30 am,10:30 am,MW,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2106
13163,PLPA 6200,8:30 am,10:30 am,TR,"Aug 17, 2026","Oct 09, 2026",STEM and Agric Science Complex,2106
13164,PLPA 6500,8:30 am,10:30 am,TR,"Oct 19, 2026","Dec 11, 2026",STEM and Agric Science Complex,2106
13165,PLPA 6800,8:30 am,10:30 am,MW,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2106
13167,PLPA 7860,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2118
13168,PLPA 7861,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",STEM and Agric Science Complex,2118
13169,PLPA 7950,1:00 pm,2:15 pm,F,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
13184,PLPA 8950,1:00 pm,2:15 pm,F,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
12021,POLI 1050,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,215
12025,POLI 1050,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
12023,POLI 1050,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
12022,POLI 1050,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
12026,POLI 1057,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
12027,POLI 1090,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3166
12028,POLI 1090,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3203
12029,POLI 1090,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3203
12030,POLI 1090,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3203
12031,POLI 1090,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3318
12034,POLI 2100,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
12035,POLI 2120,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3309
12037,POLI 2300,6:30 pm,9:00 pm,R,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,10
12036,POLI 2300,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4129
12038,POLI 2310,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4033
12039,POLI 2310,5:30 pm,8:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
12040,POLI 3000,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,118
12041,POLI 3020,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3203
12042,POLI 3020,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,215
12043,POLI 3090,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4550
12044,POLI 3110,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
17976,POLI 3120,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
12046,POLI 3160,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510B
12049,POLI 3250,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
12052,POLI 3330,6:30 pm,8:30 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
12053,POLI 3340,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
12054,POLI 3360,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,15
17977,POLI 3470,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
17982,POLI 3550,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2346
17983,POLI 3610,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
17984,POLI 3710,1:00 pm,3:30 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2124
12058,POLI 3730,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3334
17986,POLI 3730,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,126
12059,POLI 3810,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3166
18611,POLI 3820,3:00 pm,4:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
12061,POLI 4000,5:30 pm,8:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,3242
12062,POLI 4010,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,154
12063,POLI 4020,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,15
12064,POLI 4060,5:30 pm,8:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
12065,POLI 4200,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
12066,POLI 4720,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3166
12072,POLI 5350,3:30 pm,6:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
12073,POLI 5360,6:30 pm,9:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,2346
12077,POLI 6350,3:30 pm,6:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2206
12078,POLI 6360,6:30 pm,9:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,2346
12081,POLI 7140,3:30 pm,6:00 pm,R,"Aug 17, 2026","Dec 11, 2026",Haley Center,3104
18349,POLI 7350,3:30 pm,6:00 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,3204
17985,POLI 8010,6:30 pm,9:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,3224
12090,POLI 8210,3:30 pm,4:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2226
12091,POLI 8220,4:30 pm,6:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2226
12093,POLI 8970,6:30 pm,9:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2222
15715,PFEN 5510,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Ramsay Hall,202A
15716,PFEN 6510,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Ramsay Hall,202A
15717,PFEN 6510,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Ramsay Hall,202A
18801,PFEN 7310,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1122
18834,PFEN 7310,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Shelby Center,1122
18866,PFEN 7950,1:00 pm,2:00 pm,T,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,4
15739,POUL 2100,12:00 pm,12:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
15743,POUL 5050,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
15745,POUL 5080,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
15747,POUL 6050,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
15749,POUL 6080,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
15752,POUL 7950,3:00 pm,3:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Poultry Science Bldg (PSB),120
10640,PSYC 2010,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
10641,PSYC 2010,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
10642,PSYC 2010,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
10643,PSYC 2010,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Thach Hall,112
10644,PSYC 2010,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,215
10647,PSYC 2010,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510B
10649,PSYC 2017,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,286B
10650,PSYC 2020,2:00 pm,2:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Haley Center,3318
10651,PSYC 2020,1:00 pm,1:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Thach Hall,202
10655,PSYC 2130,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,215
10656,PSYC 2130,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Tichenor Hall,215
